amount,time_of_day,receiver_age_days,receiver_report_count,location_risk,device_trust_score,is_fraud
2998.75,3,120,0,0.172,0.637,0
5498.24,8,232,0,0.394,0.658,0
3322.19,18,381,0,0.504,0.762,0
2533.2,4,196,0,0.187,0.861,0
4643.09,18,5,0,0.286,0.529,0
10842.42,2,236,0,0.528,0.483,0
3508.16,14,18,0,0.32,0.942,1
1690.71,21,139,0,0.196,0.665,0
12619.39,15,9,0,0.13,0.926,0
14759.6,5,336,2,0.349,0.695,0
1695.17,17,58,1,0.115,0.919,0
3578.32,4,24,0,0.262,0.39,0
2193.74,22,304,0,0.408,0.469,0
3773.45,16,46,0,0.32,0.859,1
3208.44,18,148,1,0.153,0.469,1
4677.38,18,102,0,0.341,0.844,0
3479.31,22,52,0,0.15,0.694,0
3008.12,4,54,0,0.131,0.762,0
4494.83,13,70,0,0.147,0.581,0
1573.44,0,121,0,0.466,0.567,0
14087.15,5,49,2,0.053,0.849,0
11795.04,9,32,0,0.276,0.473,0
3138.18,6,88,0,0.127,0.886,0
5030.68,5,468,1,0.304,0.405,0
5432.8,16,137,0,0.369,0.762,0
5692.64,21,31,0,0.416,0.88,0
4619.29,22,15,1,0.36,0.787,0
1756.69,14,224,0,0.465,0.691,1
4874.97,6,78,1,0.097,0.944,0
6382.04,3,236,0,0.121,0.826,0
4398.48,0,730,1,0.201,0.603,0
5663.44,12,139,0,0.341,0.53,0
3933.55,19,63,0,0.329,0.789,0
10750.35,1,235,1,0.578,0.903,1
2228.74,2,274,0,0.414,0.473,1
4585.76,23,444,0,0.175,0.773,0
8000.81,15,263,0,0.416,0.95,0
4482.62,4,11,0,0.151,0.663,1
11017.55,15,250,1,0.414,0.813,1
945.96,18,54,1,0.074,0.525,0
5109.43,11,38,0,0.563,0.586,1
2403.49,16,35,0,0.26,0.931,0
1981.89,2,2,0,0.503,0.722,0
1628.99,5,32,0,0.184,0.876,0
10297.67,17,297,1,0.512,0.893,0
4276.09,14,442,0,0.135,0.506,0
11772.98,21,76,1,0.495,0.795,0
1510.16,16,111,0,0.194,0.733,0
3621.02,5,9,1,0.306,0.676,1
1875.26,17,177,0,0.058,0.63,1
10745.99,11,3,0,0.234,0.849,0
5620.12,17,127,0,0.583,0.893,1
3679.28,18,44,1,0.08,0.673,1
8108.78,22,148,0,0.023,0.835,1
4969.74,7,781,2,0.174,0.797,0
280.13,6,48,1,0.307,0.812,0
1260.84,16,14,0,0.564,0.693,0
5106.05,7,79,0,0.04,0.513,0
1349.29,21,11,2,0.176,0.821,1
2703.32,22,36,0,0.414,0.817,0
1574.06,5,9,2,0.206,0.895,0
7151.62,1,226,1,0.161,0.911,1
1750.06,8,99,0,0.367,0.553,0
3903.79,2,145,1,0.357,0.748,0
5016.22,4,218,1,0.202,0.891,1
2929.64,21,34,0,0.278,0.543,0
4010.22,23,282,0,0.402,0.732,0
3356.08,15,107,0,0.445,0.705,0
9889.97,10,203,1,0.428,0.737,0
5035.75,2,503,0,0.361,0.609,1
605.49,23,17,0,0.667,0.538,1
8905.53,17,387,0,0.038,0.931,1
922.87,12,173,0,0.671,0.713,0
8376.11,18,105,0,0.294,0.654,0
5181.08,19,248,1,0.341,0.845,0
2466.2,17,26,0,0.107,0.693,1
2003.09,13,212,2,0.171,0.848,0
1119.17,1,65,0,0.137,0.74,0
966.92,14,38,1,0.213,0.848,0
6933.56,16,24,0,0.442,0.706,0
3202.83,14,577,0,0.043,0.619,0
3613.33,16,169,0,0.494,0.637,0
1920.85,11,253,1,0.317,0.464,0
1640.69,8,309,0,0.658,0.59,0
3416.79,2,54,2,0.318,0.377,0
1249.85,0,26,0,0.33,0.543,1
2041.83,15,374,0,0.432,0.87,0
2668.87,9,74,1,0.309,0.729,0
2101.17,7,25,0,0.091,0.728,0
6408.03,8,159,1,0.269,0.806,0
322.64,11,154,0,0.267,0.872,0
7639.58,17,266,2,0.23,0.404,1
10051.86,10,73,0,0.313,0.511,1
1670.04,3,832,1,0.223,0.762,0
2952.93,18,67,1,0.264,0.412,0
3310.2,15,259,0,0.196,0.738,0
4303.09,13,281,0,0.225,0.92,0
12470.68,13,274,2,0.171,0.801,1
12031.41,6,88,0,0.184,0.913,0
1229.23,22,230,4,0.501,0.308,1
2379.12,4,17,2,0.296,0.602,1
12576.74,20,398,1,0.242,0.683,1
1818.38,21,388,0,0.336,0.897,0
732.3,16,1,0,0.106,0.681,1
2677.12,11,204,1,0.657,0.793,1
7285.23,12,49,0,0.182,0.567,0
2704.38,8,318,1,0.145,0.397,0
1421.27,17,83,0,0.319,0.843,1
2878.95,9,128,0,0.1,0.882,0
9104.38,19,215,0,0.421,0.411,1
4950.3,3,30,0,0.319,0.404,0
1678.15,1,71,2,0.493,0.84,0
3487.25,16,547,0,0.067,0.665,0
850.27,1,109,0,0.171,0.759,1
1669.98,3,247,0,0.388,0.687,1
1230.2,19,128,3,0.272,0.708,0
2771.91,7,187,0,0.154,0.686,0
4188.11,14,349,2,0.177,0.84,0
2967.97,0,73,0,0.29,0.723,0
642.66,16,136,1,0.328,0.69,0
7760.79,3,120,0,0.186,0.86,0
1425.06,18,304,1,0.197,0.911,0
1075.15,6,110,1,0.567,0.558,0
2684.09,18,425,0,0.134,0.769,0
5021.7,11,127,0,0.07,0.772,0
4893.58,23,77,1,0.254,0.884,0
3323.78,14,60,0,0.148,0.7,0
3634.57,16,189,0,0.379,0.794,0
4117.68,2,31,2,0.071,0.7,0
1225.69,18,20,1,0.263,0.459,0
5067.0,7,224,0,0.434,0.782,0
1987.36,6,510,1,0.27,0.482,0
4625.14,7,105,1,0.267,0.865,1
845.82,6,50,0,0.399,0.421,0
855.29,20,148,0,0.164,0.6,0
1366.16,0,28,1,0.177,0.726,0
2237.98,13,191,1,0.271,0.855,0
1445.41,22,106,0,0.214,0.788,1
6951.43,5,313,0,0.138,0.661,0
6712.2,3,20,0,0.306,0.707,0
3554.27,21,61,2,0.43,0.761,1
8810.0,9,315,0,0.465,0.597,1
3162.82,7,406,0,0.286,0.894,0
1346.96,3,354,0,0.366,0.885,0
2677.69,23,61,0,0.074,0.95,1
1955.58,7,44,2,0.349,0.953,0
9500.41,19,80,0,0.346,0.668,0
4518.62,18,440,2,0.392,0.655,1
7808.01,11,264,0,0.258,0.585,0
1344.76,1,120,1,0.456,0.622,0
2540.53,20,102,0,0.329,0.646,1
1420.51,0,245,1,0.48,0.499,0
9555.0,23,316,0,0.571,0.828,0
2460.49,7,110,0,0.364,0.951,0
372.6,22,183,1,0.719,0.774,0
9929.45,21,223,0,0.234,0.911,0
2959.72,19,87,0,0.141,0.926,0
1042.68,19,445,1,0.39,0.758,0
3717.82,19,92,2,0.275,0.595,0
3157.05,2,41,1,0.315,0.815,0
7330.82,1,58,0,0.174,0.659,0
11428.59,2,489,0,0.368,0.628,0
7506.65,5,140,2,0.473,0.762,0
1588.6,18,79,0,0.238,0.729,0
2213.16,3,30,0,0.436,0.869,0
1564.52,15,18,1,0.526,0.631,1
8396.59,12,172,1,0.254,0.956,0
4641.92,21,153,0,0.192,0.88,0
4429.77,23,202,0,0.087,0.925,0
1114.81,3,27,1,0.478,0.45,0
3933.56,17,252,0,0.316,0.967,0
6107.27,15,29,1,0.576,0.754,0
2430.24,11,90,0,0.351,0.782,0
632.77,14,90,1,0.176,0.705,0
938.96,12,501,0,0.517,0.806,0
9572.82,16,80,1,0.492,0.565,0
8990.83,23,96,0,0.441,0.454,0
10629.96,7,112,0,0.294,0.415,0
7244.92,16,110,0,0.508,0.553,0
2023.77,21,339,0,0.326,0.636,0
7780.3,0,121,0,0.022,0.823,0
2261.25,11,22,1,0.452,0.844,0
2993.95,6,85,2,0.49,0.554,0
5321.85,18,97,0,0.126,0.674,0
2838.25,12,115,1,0.28,0.569,0
2051.42,12,362,2,0.391,0.675,1
3141.86,11,422,0,0.431,0.78,1
7227.84,9,467,0,0.21,0.657,0
2239.56,7,12,1,0.055,0.786,0
2052.82,7,175,0,0.087,0.43,0
2222.26,17,14,1,0.158,0.476,1
915.64,22,377,0,0.537,0.929,0
1151.97,11,116,0,0.249,0.577,0
1491.78,0,396,0,0.261,0.721,0
2471.23,17,91,0,0.452,0.573,0
4648.0,16,294,1,0.225,0.76,1
647.43,3,6,0,0.109,0.46,0
5269.17,14,53,0,0.083,0.87,0
9537.33,15,10,3,0.036,0.477,0
1622.37,9,277,1,0.18,0.76,0
4416.94,21,58,0,0.187,0.962,0
1244.83,0,69,0,0.57,0.58,0
3232.69,0,336,0,0.233,0.585,0
3579.97,19,230,2,0.749,0.647,1
6007.42,17,642,0,0.176,0.739,0
14754.51,21,298,1,0.376,0.946,0
2796.86,19,207,1,0.083,0.905,0
3155.5,12,13,0,0.142,0.744,0
3320.09,1,354,1,0.172,0.931,1
3773.66,23,109,1,0.545,0.901,0
4026.61,6,304,0,0.497,0.94,0
2683.73,2,26,0,0.353,0.515,1
11391.42,16,125,2,0.066,0.626,1
3276.91,22,379,1,0.273,0.84,0
1834.82,20,77,1,0.322,0.797,0
3083.23,6,18,0,0.619,0.777,0
3451.59,18,744,0,0.085,0.788,1
3437.72,16,122,0,0.11,0.72,0
3629.73,3,452,0,0.152,0.84,0
7209.25,11,159,0,0.13,0.742,0
11006.72,19,43,0,0.198,0.786,0
4791.84,8,114,0,0.404,0.725,0
7700.84,0,384,0,0.148,0.938,0
3629.56,18,88,1,0.038,0.606,0
3658.67,7,215,0,0.394,0.59,0
2055.49,1,249,0,0.275,0.563,1
6988.97,8,118,2,0.219,0.499,1
11861.59,0,212,1,0.512,0.661,0
9188.87,3,199,0,0.569,0.293,0
5322.6,14,238,2,0.076,0.789,0
4282.4,17,90,0,0.395,0.6,1
4285.24,19,138,0,0.452,0.762,0
8055.47,13,108,1,0.377,0.821,0
2896.05,9,3,0,0.147,0.495,0
1295.76,22,127,1,0.195,0.871,1
3255.73,1,36,0,0.151,0.761,0
1472.66,3,691,0,0.17,0.806,0
3427.69,16,89,0,0.127,0.914,1
1534.94,3,106,0,0.324,0.72,0
5652.31,6,26,0,0.194,0.682,1
2448.99,18,341,1,0.166,0.804,1
2390.07,3,516,0,0.754,0.656,1
4900.86,9,133,1,0.446,0.734,1
1655.26,9,21,0,0.242,0.797,1
1728.21,2,8,0,0.205,0.939,0
3259.09,5,46,0,0.238,0.496,0
6442.38,21,106,0,0.609,0.704,0
608.39,14,44,0,0.321,0.356,1
6045.49,13,20,1,0.299,0.664,0
2791.46,23,244,0,0.541,0.721,0
4035.5,3,170,0,0.468,0.688,0
4774.22,12,2,0,0.504,0.759,0
1118.67,2,144,0,0.084,0.821,0
5558.46,6,496,0,0.261,0.631,1
11262.08,7,367,2,0.191,0.842,1
2862.43,16,36,0,0.659,0.557,0
4264.81,22,36,0,0.367,0.811,0
4461.87,17,237,1,0.11,0.942,0
934.21,2,159,0,0.287,0.619,0
7207.91,17,17,2,0.108,0.351,1
880.68,10,106,1,0.357,0.581,0
4812.52,7,400,1,0.554,0.986,0
3306.57,20,290,1,0.431,0.787,0
5271.42,4,249,0,0.208,0.452,0
1039.77,9,72,1,0.157,0.701,0
2305.23,2,229,0,0.133,0.497,1
557.53,19,236,1,0.279,0.772,0
2177.52,21,247,0,0.245,0.91,0
2137.37,8,10,1,0.426,0.696,0
2825.56,14,273,1,0.304,0.386,1
6915.97,19,68,0,0.23,0.842,0
5627.62,9,490,0,0.118,0.876,0
324.32,4,564,0,0.392,0.608,0
2366.57,14,64,1,0.26,0.546,0
1097.53,11,34,0,0.059,0.957,0
569.17,17,236,1,0.134,0.783,0
3147.91,22,5,0,0.041,0.339,0
1782.59,21,351,2,0.387,0.717,0
6321.41,18,258,0,0.438,0.917,0
5642.74,4,79,0,0.111,0.708,0
3500.29,13,123,0,0.181,0.575,0
4261.84,21,700,2,0.402,0.823,0
9065.59,22,552,3,0.395,0.813,0
3641.83,0,140,1,0.61,0.705,1
4088.39,14,362,1,0.648,0.807,0
3379.74,0,20,1,0.589,0.713,0
3690.74,13,39,1,0.656,0.904,0
1181.53,5,142,0,0.126,0.759,0
4792.32,0,209,1,0.268,0.758,0
2470.4,13,170,0,0.263,0.905,0
7013.11,1,35,0,0.316,0.742,0
1321.42,16,672,0,0.291,0.746,0
2555.78,3,361,0,0.016,0.881,0
1388.49,8,169,0,0.315,0.784,0
983.02,19,31,0,0.194,0.464,0
4165.51,18,547,0,0.106,0.694,0
5909.63,15,169,0,0.517,0.408,0
4701.02,10,64,0,0.074,0.426,0
2689.22,21,123,0,0.039,0.904,0
2273.15,16,58,1,0.317,0.876,0
642.43,0,37,0,0.255,0.798,0
1152.08,14,202,1,0.326,0.898,0
3749.77,1,38,0,0.216,0.678,1
917.0,1,56,0,0.101,0.759,0
2666.96,5,85,0,0.076,0.966,0
11371.93,8,440,1,0.414,0.991,0
3395.92,17,450,0,0.136,0.839,0
2243.53,4,66,1,0.059,0.849,0
6212.51,22,54,0,0.253,0.856,0
9845.29,21,245,0,0.308,0.631,0
9281.25,7,166,0,0.259,0.621,1
3588.11,14,184,2,0.262,0.532,0
6606.29,13,682,1,0.417,0.832,0
3508.55,2,412,2,0.209,0.842,0
1781.25,20,125,2,0.577,0.987,1
574.32,16,266,0,0.338,0.782,0
1815.84,22,180,0,0.322,0.877,0
2039.45,14,549,0,0.666,0.231,0
2284.47,21,94,1,0.461,0.582,0
1362.83,14,213,3,0.17,0.695,0
2568.83,4,158,1,0.089,0.638,0
1854.12,22,229,2,0.2,0.681,0
6886.62,0,10,0,0.622,0.862,0
2560.57,12,159,1,0.213,0.711,0
4665.91,3,205,0,0.282,0.865,0
1843.75,10,438,0,0.073,0.93,0
4720.1,15,332,0,0.079,0.717,0
4024.61,16,208,2,0.611,0.962,0
3004.08,0,323,0,0.24,0.818,1
1648.47,10,177,0,0.413,0.563,0
871.44,12,186,0,0.092,0.763,0
2404.85,4,83,0,0.293,0.674,1
4528.49,1,142,1,0.402,0.348,0
7379.12,4,29,1,0.183,0.866,0
2308.62,15,138,1,0.14,0.752,0
832.99,6,89,1,0.437,0.785,0
4891.47,16,60,1,0.755,0.586,0
2994.25,0,289,1,0.143,0.727,0
2087.3,13,101,0,0.208,0.861,0
4548.81,8,182,0,0.538,0.765,0
3004.46,4,75,0,0.363,0.681,0
3401.08,17,111,0,0.36,0.38,0
7652.51,7,50,2,0.203,0.583,0
2183.94,4,124,1,0.577,0.782,1
2877.4,14,215,0,0.298,0.909,1
8472.63,4,105,1,0.075,0.704,0
5486.0,20,122,0,0.319,0.792,0
6065.37,1,107,0,0.321,0.303,1
6418.28,0,164,1,0.325,0.812,0
1909.5,23,88,0,0.165,0.658,1
3345.16,22,11,0,0.121,0.75,0
1512.36,18,289,0,0.138,0.765,0
6351.0,5,61,0,0.219,0.857,0
2902.66,0,189,0,0.14,0.73,0
4176.09,12,376,2,0.138,0.612,0
5074.11,10,249,0,0.148,0.405,0
367.36,22,77,0,0.118,0.704,0
3826.26,20,149,0,0.211,0.714,0
8763.99,2,122,0,0.319,0.916,0
6924.34,9,30,0,0.135,0.589,1
5013.63,22,79,2,0.427,0.78,0
4333.97,1,102,2,0.19,0.757,1
2556.85,20,24,0,0.126,0.927,0
2233.18,3,35,0,0.279,0.851,0
4283.13,21,145,0,0.296,0.337,1
1627.48,20,461,0,0.216,0.907,0
1259.56,23,221,0,0.168,0.812,0
10241.43,19,195,1,0.15,0.706,1
6664.02,17,97,1,0.306,0.817,0
4304.84,20,123,0,0.125,0.637,0
2702.99,6,41,1,0.3,0.637,0
2097.8,17,726,0,0.354,0.683,0
3202.28,3,285,0,0.283,0.461,0
4240.52,8,12,2,0.368,0.809,0
3036.44,22,43,1,0.125,0.752,1
1094.52,20,181,0,0.187,0.779,0
3206.02,14,702,1,0.326,0.343,1
599.68,6,151,2,0.186,0.673,0
6083.31,11,462,2,0.364,0.687,0
4808.34,7,95,0,0.262,0.412,0
6301.58,17,65,0,0.439,0.495,1
1286.23,13,610,0,0.529,0.847,0
4341.54,19,38,0,0.093,0.76,1
2272.37,12,267,0,0.182,0.823,0
4947.7,16,111,1,0.15,0.789,0
4716.42,1,38,1,0.125,0.616,0
7688.98,1,100,0,0.187,0.825,1
4710.87,9,742,1,0.102,0.546,0
2400.62,18,50,0,0.404,0.567,1
2865.81,9,817,0,0.223,0.659,0
11469.54,1,419,0,0.111,0.963,1
6916.89,19,127,1,0.126,0.934,0
6674.91,5,182,1,0.359,0.421,0
2891.6,5,29,0,0.186,0.794,0
8319.17,23,398,3,0.292,0.576,1
8935.29,16,56,0,0.053,0.765,0
225.71,6,123,1,0.412,0.634,1
3091.45,0,497,1,0.205,0.771,0
1427.99,21,32,0,0.503,0.572,0
965.31,17,638,0,0.198,0.81,0
2954.79,1,137,0,0.49,0.732,0
4054.89,19,176,0,0.175,0.929,0
3853.42,19,485,0,0.486,0.576,0
7247.1,8,15,1,0.518,0.631,0
11204.67,17,205,0,0.175,0.774,0
6002.81,9,119,0,0.343,0.858,0
13438.84,4,26,0,0.256,0.583,0
5089.45,22,131,0,0.349,0.55,0
6469.39,13,28,0,0.147,0.834,0
3636.85,16,118,0,0.502,0.333,1
1689.4,4,1,0,0.32,0.838,0
11508.22,21,418,1,0.145,0.367,0
1154.8,4,157,2,0.205,0.782,0
4830.11,15,623,1,0.46,0.585,1
1663.93,19,107,0,0.014,0.863,1
4531.06,4,524,1,0.534,0.527,0
8760.82,12,156,0,0.047,0.606,0
594.86,1,2,0,0.062,0.883,0
2609.51,17,163,1,0.212,0.955,0
2931.85,7,95,0,0.15,0.489,0
7355.52,0,499,0,0.195,0.577,1
3961.86,3,428,0,0.584,0.75,0
2628.2,19,206,0,0.179,0.589,0
6552.03,18,105,0,0.181,0.45,0
3758.47,15,469,1,0.353,0.802,0
1836.17,16,33,0,0.518,0.582,0
1026.53,17,14,0,0.319,0.945,0
1809.12,17,169,0,0.188,0.639,0
1228.7,21,144,1,0.547,0.626,0
3841.29,22,467,0,0.241,0.778,0
4935.31,23,51,0,0.178,0.815,0
4285.25,3,16,0,0.222,0.762,0
525.49,2,229,2,0.161,0.584,0
11158.68,4,18,0,0.514,0.325,0
5986.26,8,111,0,0.423,0.89,1
3250.45,13,277,0,0.302,0.699,0
3710.47,0,464,1,0.195,0.921,0
8847.55,0,205,0,0.112,0.807,0
2935.19,10,9,1,0.277,0.566,0
2073.33,22,73,0,0.356,0.951,0
3535.97,19,15,1,0.427,0.848,0
4297.63,14,1,1,0.195,0.829,0
4125.48,1,1192,1,0.387,0.579,0
3909.35,18,28,0,0.174,0.813,0
2403.64,2,213,0,0.13,0.844,0
4985.05,19,65,0,0.213,0.862,0
3646.84,7,244,1,0.262,0.647,1
2658.06,13,41,0,0.459,0.535,1
10491.27,7,66,0,0.473,0.729,0
1206.38,16,470,1,0.123,0.811,0
1280.57,9,325,1,0.278,0.789,0
5733.68,5,215,0,0.479,0.737,0
1476.95,7,125,0,0.388,0.184,0
4877.72,12,203,1,0.064,0.659,0
8589.42,23,174,1,0.167,0.857,0
9255.42,21,42,2,0.224,0.672,0
2671.91,23,752,1,0.216,0.561,0
2700.84,7,65,1,0.305,0.606,0
3418.28,6,9,0,0.344,0.661,1
430.61,19,85,2,0.526,0.663,1
677.32,13,158,1,0.234,0.921,0
995.83,20,14,0,0.187,0.47,0
2450.35,17,178,0,0.373,0.705,0
2625.59,14,67,0,0.278,0.611,0
2370.73,4,17,0,0.202,0.707,0
2607.43,18,127,1,0.439,0.881,0
7939.63,0,220,0,0.132,0.829,0
6313.73,14,208,0,0.272,0.96,0
3198.54,21,68,0,0.133,0.861,0
2435.5,9,84,3,0.107,0.699,0
2951.85,23,373,2,0.503,0.844,1
5818.56,14,31,0,0.09,0.602,0
1511.04,12,335,2,0.304,0.499,0
7625.75,14,25,2,0.147,0.784,0
12682.46,13,51,1,0.504,0.662,1
10262.92,9,63,2,0.58,0.884,0
2659.08,0,235,3,0.359,0.713,0
1794.27,12,202,0,0.127,0.775,0
349.45,16,71,2,0.322,0.716,1
2971.56,15,78,0,0.257,0.733,1
585.52,16,18,0,0.226,0.508,0
2643.44,10,165,0,0.311,0.764,0
1936.69,15,96,0,0.288,0.66,0
11519.82,11,222,0,0.227,0.45,0
1899.62,23,747,0,0.086,0.813,1
5750.14,13,611,0,0.125,0.719,0
5988.71,15,40,0,0.229,0.859,0
1897.96,22,133,2,0.06,0.621,0
527.38,15,96,1,0.064,0.721,0
5945.4,10,12,0,0.126,0.418,0
2447.01,1,122,0,0.334,0.811,0
8288.54,2,92,1,0.11,0.726,0
5041.9,4,15,0,0.362,0.615,1
2856.3,15,97,0,0.211,0.208,0
3717.83,22,5,0,0.169,0.424,1
2436.24,16,209,0,0.259,0.634,0
1442.87,15,586,1,0.186,0.671,0
5082.7,9,53,0,0.489,0.717,0
7057.2,21,145,0,0.132,0.814,1
4780.92,11,185,0,0.034,0.822,0
6213.35,22,55,0,0.237,0.505,0
2641.98,2,72,0,0.598,0.806,1
1579.54,18,66,2,0.422,0.569,0
1525.3,1,231,0,0.282,0.522,1
4235.45,1,258,0,0.39,0.795,0
2546.53,19,186,1,0.168,0.299,0
10493.76,8,234,1,0.528,0.722,0
2585.91,8,972,0,0.599,0.911,1
22125.36,2,299,1,0.1,0.621,0
5422.14,21,249,0,0.458,0.775,0
361.02,3,372,0,0.409,0.828,0
188.29,12,310,1,0.434,0.821,0
2230.17,9,196,0,0.249,0.743,0
8592.33,16,107,0,0.286,0.781,0
3864.32,21,112,1,0.367,0.486,0
1838.75,1,201,0,0.378,0.846,0
5770.34,18,453,0,0.514,0.692,0
10313.99,0,177,0,0.448,0.869,0
6464.27,3,241,0,0.473,0.805,0
4945.07,18,175,1,0.215,0.749,0
956.69,21,241,0,0.292,0.527,0
2241.03,4,384,0,0.286,0.756,0
5055.72,13,799,1,0.093,0.661,0
5495.58,14,192,0,0.14,0.986,0
2532.32,22,245,3,0.287,0.77,0
1967.06,20,296,0,0.081,0.515,0
632.22,13,265,0,0.293,0.833,0
3492.7,22,606,0,0.642,0.937,0
5887.25,0,303,1,0.347,0.747,1
5723.88,2,20,0,0.295,0.42,0
465.89,14,4,0,0.253,0.761,0
5716.16,3,112,0,0.396,0.207,0
9657.55,12,434,0,0.506,0.271,0
3222.94,19,3,0,0.371,0.863,0
6382.7,16,48,1,0.192,0.856,1
3194.99,15,585,1,0.241,0.72,1
1198.73,19,113,3,0.227,0.73,0
2171.68,8,63,1,0.192,0.629,0
5173.02,16,231,1,0.251,0.554,0
5998.92,6,484,1,0.356,0.567,0
1490.25,7,238,0,0.175,0.64,0
10054.68,7,327,0,0.251,0.93,0
10518.01,4,9,2,0.198,0.742,0
1470.64,10,431,0,0.425,0.658,0
7555.36,19,118,0,0.182,0.575,0
5042.6,22,228,0,0.369,0.678,0
2603.57,1,90,0,0.393,0.903,0
1019.35,19,135,0,0.431,0.855,0
10589.02,6,237,0,0.7,0.988,0
3343.18,6,20,0,0.118,0.587,0
639.83,17,98,0,0.277,0.548,0
9258.62,7,536,0,0.343,0.851,0
4688.63,15,493,0,0.073,0.903,0
1801.26,10,27,1,0.146,0.521,1
3674.65,7,211,0,0.27,0.734,0
6474.64,2,115,0,0.368,0.601,1
2470.63,10,82,0,0.423,0.691,0
2291.66,5,118,0,0.112,0.485,0
1935.09,16,366,1,0.465,0.724,1
1728.38,20,12,1,0.428,0.967,0
4094.29,0,178,0,0.22,0.552,1
392.28,16,97,0,0.392,0.873,0
2573.44,7,283,0,0.214,0.908,0
5013.82,4,345,0,0.167,0.337,1
742.6,19,88,0,0.254,0.524,1
6256.07,23,123,0,0.213,0.701,0
7684.27,18,106,0,0.174,0.647,0
6587.46,5,117,2,0.412,0.736,0
8871.66,13,363,0,0.134,0.774,0
3653.52,22,134,2,0.26,0.341,0
1796.64,1,17,0,0.29,0.661,1
8933.04,6,372,0,0.558,0.874,0
2732.95,13,153,0,0.087,0.626,0
2154.19,10,26,1,0.095,0.8,0
2912.34,0,70,2,0.229,0.4,0
1292.25,6,192,0,0.34,0.61,0
2070.95,0,225,0,0.245,0.684,0
3540.44,14,504,0,0.198,0.763,0
9264.78,8,282,0,0.188,0.824,0
3219.41,13,107,0,0.701,0.589,1
5876.76,20,298,1,0.306,0.711,0
1674.56,23,287,2,0.193,0.8,0
8625.75,6,378,0,0.272,0.673,1
14080.56,20,119,0,0.635,0.862,1
9421.33,18,126,0,0.644,0.823,0
6482.94,2,74,0,0.114,0.715,0
1178.67,1,29,0,0.518,0.841,0
2667.67,5,54,0,0.356,0.811,0
487.23,8,306,0,0.319,0.943,0
2486.85,23,61,0,0.145,0.615,0
4495.79,16,118,0,0.385,0.691,0
6344.02,7,9,1,0.175,0.812,1
3073.78,15,139,1,0.554,0.737,1
5608.14,1,177,1,0.256,0.651,0
4507.54,5,31,0,0.369,0.578,0
1947.76,9,62,0,0.417,0.845,1
1723.72,10,29,1,0.478,0.846,1
6444.83,7,39,0,0.24,0.587,0
4910.02,20,774,1,0.12,0.519,0
3161.76,16,227,0,0.387,0.712,1
776.91,17,145,1,0.495,0.986,0
7369.59,0,239,1,0.774,0.886,1
1682.91,23,197,1,0.698,0.917,1
5191.47,16,129,1,0.292,0.386,0
2568.86,16,60,2,0.413,0.831,0
3417.58,5,102,0,0.254,0.729,0
5121.67,21,68,0,0.417,0.673,0
361.36,21,116,1,0.198,0.863,0
1903.57,2,115,1,0.379,0.625,0
4767.35,23,787,0,0.496,0.899,0
1997.14,16,29,0,0.365,0.587,0
10301.55,19,294,0,0.076,0.847,0
6024.16,22,288,0,0.468,0.366,0
2736.38,18,152,1,0.074,0.923,1
5583.78,12,290,0,0.137,0.521,0
4430.78,13,249,1,0.313,0.773,0
6360.46,8,263,0,0.12,0.904,0
2282.11,10,181,0,0.22,0.887,0
319.92,5,45,0,0.496,0.762,0
978.38,10,669,1,0.158,0.888,1
3366.36,3,208,0,0.314,0.595,0
4662.97,20,724,0,0.282,0.899,0
3046.42,17,13,0,0.083,0.814,0
2256.2,17,138,0,0.29,0.405,0
7799.61,12,322,0,0.468,0.736,0
1991.88,5,124,2,0.515,0.935,0
1071.98,20,127,2,0.157,0.855,0
2476.93,1,11,1,0.127,0.635,0
3949.48,20,128,1,0.486,0.427,0
8083.45,11,457,1,0.203,0.665,0
12212.68,7,613,1,0.141,0.7,0
3225.86,17,89,0,0.038,0.39,0
2829.15,0,66,0,0.38,0.712,0
7853.69,14,195,0,0.335,0.81,0
2494.88,22,423,0,0.037,0.853,1
1154.52,19,940,2,0.135,0.795,0
7775.59,14,172,0,0.29,0.882,0
7838.03,13,435,0,0.257,0.599,1
1703.73,2,177,0,0.193,0.715,0
3814.42,10,58,1,0.028,0.538,0
2608.17,16,132,2,0.451,0.956,0
6987.6,17,420,0,0.107,0.655,1
1023.01,8,306,0,0.505,0.827,0
3898.62,6,398,1,0.29,0.577,0
4444.7,10,213,0,0.26,0.679,0
2285.61,0,283,0,0.34,0.427,0
9832.59,12,46,0,0.244,0.746,0
2344.38,12,116,0,0.399,0.754,0
1655.74,22,268,0,0.3,0.524,0
6587.63,15,54,0,0.16,0.892,0
2704.96,3,501,1,0.331,0.887,0
687.4,17,3,1,0.203,0.401,0
3605.02,5,55,3,0.178,0.851,0
2864.62,21,226,0,0.138,0.879,0
5747.55,7,79,1,0.556,0.749,0
370.54,15,25,0,0.142,0.808,0
4677.8,15,22,1,0.364,0.439,0
6223.31,4,9,0,0.197,0.808,0
1140.09,20,101,1,0.413,0.294,0
5526.43,5,288,0,0.119,0.529,1
4034.06,9,218,0,0.25,0.564,1
2436.74,22,93,0,0.29,0.53,0
3392.05,18,11,0,0.104,0.814,0
1363.29,0,69,0,0.078,0.827,1
2828.35,8,36,0,0.297,0.884,0
3226.17,12,62,0,0.136,0.917,0
2833.4,21,57,1,0.337,0.93,0
